Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,PCT_SE_B04001_002,PCT_SE_B04001_003,PCT_SE_B04001_004,PCT_SE_B04001_005,PCT_SE_B04001_006,PCT_SE_B04001_007,PCT_SE_B04001_008,PCT_SE_B04001_009,PCT_SE_B04001_010,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008,SE_A17005_001,SE_A17005_002,SE_A17005_003,PCT_SE_A17005_002,PCT_SE_A17005_003,SE_A14006_001,SE_A14008_001,SE_A10014_001,SE_A10014_002,SE_A10014_003,PCT_SE_A10014_002,PCT_SE_A10014_003,SE_A14024_001,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,PCT_SE_A13003B_002,PCT_SE_A13003B_003,SE_A13003C_001,SE_A13003C_002,SE_A13003C_003,PCT_SE_A13003C_002,PCT_SE_A13003C_003,SE_A20001_001,SE_A20001_002,SE_A20001_003,SE_A20001_004,SE_A20001_005,PCT_SE_A20001_002,PCT_SE_A20001_003,PCT_SE_A20001_004,PCT_SE_A20001_005
"1224","50000US1224","Congressional District 24 (116th Congress)","Congressional District 24 (116th Congress), Florida","fl","500","00","ACSSF","0020093",,,,,"12",,,,,,,,,,,,,,,,,,,,,,,,"24",,,,,,,,,,,,,,,,,,750906,7330.572,102.434846802379,750906,457182,86363,351478,854,9363,160,2999,5965,293724,60.88,11.5,46.81,0.11,1.25,0.02,0.4,0.79,39.12,512110,110053,162331,136558,68462,23813,7779,3114,21.49,31.7,26.67,13.37,4.65,1.52,0.61,375616,341402,34214,90.89,9.11,39943,56912.909716662,238549,9423,229126,3.95,96.05,20554,476304,93291,383013,19.59,80.41,96684,23113,73571,23.91,76.09,742270,167156,575114,280305,326239,22.52,77.48,37.76,43.95
"1225","50000US1225","Congressional District 25 (116th Congress)","Congressional District 25 (116th Congress), Florida","fl","500","00","ACSSF","0020094",,,,,"12",,,,,,,,,,,,,,,,,,,,,,,,"25",,,,,,,,,,,,,,,,,,763720,218.0462,3502.56038869678,763720,186419,145011,28019,1315,8110,97,772,3095,577301,24.41,18.99,3.67,0.17,1.06,0.01,0.1,0.41,75.59,548250,119368,164224,131284,88142,30207,10639,4386,21.77,29.95,23.95,16.08,5.51,1.94,0.8,382223,362294,19929,94.79,5.21,49970,68060.0506024299,237538,5111,232427,2.15,97.85,23637,465789,72593,393196,15.58,84.42,138835,25371,113464,18.27,81.73,756271,150597,605674,271669,380750,19.91,80.09,35.92,50.35
"1226","50000US1226","Congressional District 26 (116th Congress)","Congressional District 26 (116th Congress), Florida","fl","500","00","ACSSF","0020095",,,,,"12",,,,,,,,,,,,,,,,,,,,,,,,"26",,,,,,,,,,,,,,,,,,774375,354.4052,2184.99898532348,774375,228570,126734,79835,768,13498,266,1923,5546,545805,29.52,16.37,10.31,0.1,1.74,0.03,0.25,0.72,70.48,528828,92950,149612,146436,96730,28401,9476,5223,17.58,28.29,27.69,18.29,5.37,1.79,0.99,391524,369120,22404,94.28,5.72,56696,74656.2040360064,220961,4958,216003,2.24,97.76,23854,484295,65324,418971,13.49,86.51,108198,17123,91075,15.83,84.17,764963,132618,632345,256307,410797,17.34,82.66,33.51,53.7
"1227","50000US1227","Congressional District 27 (116th Congress)","Congressional District 27 (116th Congress), Florida","fl","500","00","ACSSF","0020096",,,,,"12",,,,,,,,,,,,,,,,,,,,,,,,"27",,,,,,,,,,,,,,,,,,751996,6640.445,113.244818122709,751996,208772,157576,28380,428,14186,195,2548,5459,543224,27.76,20.95,3.77,0.06,1.89,0.03,0.34,0.73,72.24,559128,80489,133355,124998,125702,56696,26313,11575,14.4,23.85,22.36,22.48,10.14,4.71,2.07,405071,385695,19376,95.22,4.78,55451,98377.6211597299,276185,4145,272040,1.5,98.5,38863,478230,61291,416939,12.82,87.18,131069,26494,104575,20.21,79.79,748453,114572,633881,221123,448326,15.31,84.69,29.54,59.9
"1301","50000US1301","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Georgia","ga","500","00","ACSSF","0011759",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,731698,90.03813,8126.53486270979,731698,682238,432335,214104,2260,13150,950,1627,17812,49460,93.24,59.09,29.26,0.31,1.8,0.13,0.22,2.43,6.76,482422,58979,144922,155458,75659,33455,8490,5459,12.23,30.04,32.22,15.68,6.93,1.76,1.13,340513,314979,25534,92.5,7.5,51484,70390.635297921,272203,3825,268378,1.41,98.59,27483,433380,69180,364200,15.96,84.04,100731,9793,90938,9.72,90.28,703027,100809,602218,234614,448827,14.34,85.66,33.37,63.84
"1302","50000US1302","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Georgia","ga","500","00","ACSSF","0011760",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,675246,70.11646,9630.35027498197,675246,640923,270030,347760,1330,8023,671,1307,11802,34323,94.92,39.99,51.5,0.2,1.19,0.1,0.19,1.75,5.08,440762,78987,148580,134742,47714,21597,5436,3706,17.92,33.71,30.57,10.83,4.9,1.23,0.84,285130,255622,29508,89.65,10.35,38051,54283.5060094509,248442,4780,243662,1.92,98.08,21249,382025,90597,291428,23.71,76.29,97064,15278,81786,15.74,84.26,642298,98803,543495,268245,351644,15.38,84.62,41.76,54.75
"1303","50000US1303","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Georgia","ga","500","00","ACSSF","0011761",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,728046,189.78,3836.26258036717,728046,686766,476473,175336,1515,14569,461,2312,16100,41280,94.33,65.45,24.08,0.21,2,0.06,0.32,2.21,5.67,482014,61996,147677,144797,81482,32271,8354,5437,12.86,30.64,30.04,16.9,6.7,1.73,1.13,347737,324795,22942,93.4,6.6,57657,77001.0546715007,263684,3885,259799,1.47,98.53,28829,436100,59143,376957,13.56,86.44,104340,9370,94970,8.98,91.02,718692,82991,635701,225816,496870,11.55,88.45,31.42,69.14
"1304","50000US1304","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Georgia","ga","500","00","ACSSF","0011762",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,748744,1506.27,497.085015065707,748744,677698,176585,443006,1253,38121,676,2799,15258,71046,90.51,23.58,59.17,0.17,5.09,0.09,0.37,2.04,9.49,489546,60545,126118,150752,93972,41333,8320,8506,12.37,25.76,30.79,19.2,8.44,1.7,1.74,387686,357316,30370,92.17,7.83,54824,71714.9825878347,258440,4196,254244,1.62,98.38,26178,470342,67816,402526,14.42,85.58,81168,7285,73883,8.98,91.02,743133,115695,627438,236382,453646,15.57,84.43,31.81,61.05
"1305","50000US1305","Congressional District 5 (116th Congress)","Congressional District 5 (116th Congress), Georgia","ga","500","00","ACSSF","0011763",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"05",,,,,,,,,,,,,,,,,,759756,2867.297,264.97286628355,759756,710989,217017,441647,1120,31623,152,3076,16354,48767,93.58,28.56,58.13,0.15,4.16,0.02,0.4,2.15,6.42,506031,58234,117013,120343,119206,60679,20334,10222,11.51,23.12,23.78,23.56,11.99,4.02,2.02,407456,374474,32982,91.91,8.09,51005,82729.9326409397,301370,5603,295767,1.86,98.14,34999,483219,88302,394917,18.27,81.73,81349,12452,68897,15.31,84.69,749586,103325,646261,228798,476334,13.78,86.22,30.52,63.55
"1306","50000US1306","Congressional District 6 (116th Congress)","Congressional District 6 (116th Congress), Georgia","ga","500","00","ACSSF","0011764",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"06",,,,,,,,,,,,,,,,,,744905,2491.821,298.940072309215,744905,649245,444381,96548,1848,86063,160,3839,16406,95660,87.16,59.66,12.96,0.25,11.55,0.02,0.52,2.2,12.84,511610,32302,65424,101363,191745,90333,19217,11226,6.31,12.79,19.81,37.48,17.66,3.76,2.19,413234,396780,16454,96.02,3.98,90875,127261.420080926,281491,1815,279676,0.64,99.36,49342,471770,33827,437943,7.17,92.83,88608,4433,84175,5,95,742845,78899,663946,142088,586188,10.62,89.38,19.13,78.91
"1307","50000US1307","Congressional District 7 (116th Congress)","Congressional District 7 (116th Congress), Georgia","ga","500","00","ACSSF","0011765",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"07",,,,,,,,,,,,,,,,,,793740,2020.976,392.750792667765,793740,640438,355634,153818,1084,108354,182,3389,17977,153302,80.69,44.8,19.38,0.14,13.65,0.02,0.43,2.26,19.31,508246,56366,105345,136764,137325,55767,9846,6833,11.09,20.73,26.91,27.02,10.97,1.94,1.34,415509,396973,18536,95.54,4.46,74060,97426.4301860546,258795,3177,255618,1.23,98.77,32974,496811,42691,454120,8.59,91.41,74761,6163,68598,8.24,91.76,788717,120182,668535,173028,549060,15.24,84.76,21.94,69.61
"1308","50000US1308","Congressional District 8 (116th Congress)","Congressional District 8 (116th Congress), Georgia","ga","500","00","ACSSF","0011766",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"08",,,,,,,,,,,,,,,,,,704814,80.65604,8738.51489041648,704814,659873,418609,216463,1599,10181,170,1023,11828,44941,93.62,59.39,30.71,0.23,1.44,0.02,0.15,1.68,6.38,465200,72868,157353,135306,58002,29379,7858,4434,15.66,33.82,29.09,12.47,6.32,1.69,0.95,312747,291471,21276,93.2,6.8,45339,63038.2918102563,257969,4165,253804,1.61,98.39,24201,413721,81584,332137,19.72,80.28,101366,13200,88166,13.02,86.98,682670,102171,580499,245839,419427,14.97,85.03,36.01,61.44
"1309","50000US1309","Congressional District 9 (116th Congress)","Congressional District 9 (116th Congress), Georgia","ga","500","00","ACSSF","0011767",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"09",,,,,,,,,,,,,,,,,,735832,141.1806,5211.99120922568,735832,640990,568780,48167,1500,8962,207,1342,12032,94842,87.11,77.3,6.55,0.2,1.22,0.03,0.18,1.64,12.89,501207,89451,158133,139460,70209,30197,9222,4535,17.85,31.55,27.82,14.01,6.02,1.84,0.9,340525,324753,15772,95.37,4.63,53505,71251.8628640085,263009,5384,257625,2.05,97.95,26561,426649,59400,367249,13.92,86.08,129498,12055,117443,9.31,90.69,728370,109310,619060,252692,463003,15.01,84.99,34.69,63.57
"1310","50000US1310","Congressional District 10 (116th Congress)","Congressional District 10 (116th Congress), Georgia","ga","500","00","ACSSF","0011768",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,740458,104.3124,7098.46889174776,740458,698835,479185,188037,775,15292,287,1643,13616,41623,94.38,64.71,25.39,0.1,2.07,0.04,0.22,1.84,5.62,476321,65393,156795,130500,72176,33325,9472,8660,13.73,32.92,27.4,15.15,7,1.99,1.82,346784,326494,20290,94.15,5.85,54034,73440.711532806,258428,3757,254671,1.45,98.55,26573,440094,73671,366423,16.74,83.26,102485,9675,92810,9.44,90.56,726870,85193,641677,224547,497645,11.72,88.28,30.89,68.46
"1311","50000US1311","Congressional District 11 (116th Congress)","Congressional District 11 (116th Congress), Georgia","ga","500","00","ACSSF","0011769",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"11",,,,,,,,,,,,,,,,,,756192,706.2587,1070.70113992806,756192,672652,505481,122724,799,26054,311,2208,15075,83540,88.95,66.85,16.23,0.11,3.45,0.04,0.29,1.99,11.05,503585,47084,106847,141571,135831,51442,13777,7033,9.35,21.22,28.11,26.97,10.22,2.74,1.4,409930,390637,19293,95.29,4.71,73492,101412.976766287,282004,3611,278393,1.28,98.72,38607,476762,43950,432812,9.22,90.78,87939,6746,81193,7.67,92.33,750332,95002,655330,166979,554360,12.66,87.34,22.25,73.88
"1312","50000US1312","Congressional District 12 (116th Congress)","Congressional District 12 (116th Congress), Georgia","ga","500","00","ACSSF","0011770",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"12",,,,,,,,,,,,,,,,,,718746,87.53112,8211.31929259904,718746,675056,396828,249261,1287,12162,643,2382,12493,43690,93.92,55.21,34.68,0.18,1.69,0.09,0.33,1.74,6.08,466360,75527,156218,136270,59203,25141,8453,5548,16.19,33.5,29.22,12.69,5.39,1.81,1.19,314474,291195,23279,92.6,7.4,44547,62681.1968937039,251618,4649,246969,1.85,98.15,23352,418562,82028,336534,19.6,80.4,95419,11956,83463,12.53,87.47,687987,92444,595543,249050,427089,13.44,86.56,36.2,62.08
"1313","50000US1313","Congressional District 13 (116th Congress)","Congressional District 13 (116th Congress), Georgia","ga","500","00","ACSSF","0011771",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"13",,,,,,,,,,,,,,,,,,749389,1049.162,714.27414798833,749389,664926,191414,436404,595,19560,71,2042,14840,84463,88.73,25.54,58.23,0.08,2.61,0.01,0.27,1.98,11.27,481930,54890,139463,148512,87305,39307,7463,4990,11.39,28.94,30.82,18.12,8.16,1.55,1.04,383397,355421,27976,92.7,7.3,57839,73009.1139024778,258177,4312,253865,1.67,98.33,26348,464949,57497,407452,12.37,87.63,78027,7137,70890,9.15,90.85,743768,107426,636342,230257,473090,14.44,85.56,30.96,63.61
"1314","50000US1314","Congressional District 14 (116th Congress)","Congressional District 14 (116th Congress), Georgia","ga","500","00","ACSSF","0011772",,,,,"13",,,,,,,,,,,,,,,,,,,,,,,,"14",,,,,,,,,,,,,,,,,,709918,195.9379,3623.17786800557,709918,628392,543689,62088,1451,7109,129,1405,12521,81526,88.52,76.58,8.75,0.2,1,0.02,0.2,1.76,11.48,471313,91292,160244,136547,53118,20640,6545,2927,19.37,34,28.97,11.27,4.38,1.39,0.62,338797,320155,18642,94.5,5.5,50353,66230.9795239859,253858,6453,247405,2.54,97.46,24570,422775,57477,365298,13.6,86.4,99794,10414,89380,10.44,89.56,701132,97291,603841,230066,448681,13.88,86.12,32.81,63.99
"1501","50000US1501","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Hawaii","hi","500","00","ACSSF","0002279",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,710707,3400.186,209.020051058152,710707,648952,113428,13815,524,345394,52959,622,122210,61755,91.31,15.96,1.94,0.07,48.6,7.45,0.09,17.2,8.69,504805,44835,125519,155665,117645,39901,13390,7850,8.88,24.86,30.84,23.31,7.9,2.65,1.56,364319,351091,13228,96.37,3.63,81842,103910.240492863,234061,6558,227503,2.8,97.2,36143,426134,34188,391946,8.02,91.98,124511,10543,113968,8.47,91.53,682560,23899,658661,214644,552406,3.5,96.5,31.45,80.93
"1502","50000US1502","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Hawaii","hi","500","00","ACSSF","0002280",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,711322,114.4819,6213.39984586801,711322,625115,201108,10657,1353,177337,79624,969,154067,86207,87.88,28.27,1.5,0.19,24.93,11.19,0.14,21.66,12.12,483562,35861,148114,157377,94408,32220,9278,6304,7.42,30.63,32.55,19.52,6.66,1.92,1.3,345163,326355,18808,94.55,5.45,74621,95408.4455439765,222721,7484,215237,3.36,96.64,31929,415648,46440,369208,11.17,88.83,117053,8786,108267,7.51,92.49,687948,31725,656223,254364,498530,4.61,95.39,36.97,72.47
"1601","50000US1601","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Idaho","id","500","00","ACSSF","0002672",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,869560,22.05865,39420.3618178926,869560,775845,729129,4210,10531,11308,1384,419,18864,93715,89.22,83.85,0.48,1.21,1.3,0.16,0.05,2.17,10.78,575061,53420,167912,208870,99424,32145,7199,6091,9.29,29.2,36.32,17.29,5.59,1.25,1.06,407683,387683,20000,95.09,4.91,53779,71234.5085179807,320205,10105,310100,3.16,96.84,27095,496668,63794,432874,12.84,87.16,138313,12370,125943,8.94,91.06,857495,95742,761753,285210,594042,11.17,88.83,33.26,69.28
"1602","50000US1602","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Idaho","id","500","00","ACSSF","0002673",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,818249,18.93011,43224.7252666808,818249,702891,658525,6529,8244,11501,964,619,16509,115358,85.9,80.48,0.8,1.01,1.41,0.12,0.08,2.02,14.1,514205,49271,133948,182576,99224,33555,8576,7055,9.58,26.05,35.51,19.3,6.53,1.67,1.37,398690,381018,17672,95.57,4.43,52323,69959.1015208335,298126,8470,289656,2.84,97.16,26429,477349,69367,407982,14.53,85.47,111357,9991,101366,8.97,91.03,808880,88005,720875,251352,568702,10.88,89.12,31.07,70.31
"1701","50000US1701","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Illinois","il","500","00","ACSSF","0022124",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,708118,2740.382,258.401197225624,708118,636014,250678,359050,721,13500,56,1462,10547,72104,89.82,35.4,50.7,0.1,1.91,0.01,0.21,1.49,10.18,475842,51003,129143,160224,80030,40939,7580,6923,10.72,27.14,33.67,16.82,8.6,1.59,1.45,350582,309691,40891,88.34,11.66,52946,72013.9835598282,265569,9797,255772,3.69,96.31,28324,430421,73672,356749,17.12,82.88,105892,12464,93428,11.77,88.23,703994,51488,652506,280497,447303,7.31,92.69,39.84,63.54
"1702","50000US1702","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Illinois","il","500","00","ACSSF","0022125",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,703782,651.2892,1080.59820508821,703782,606432,191232,398734,597,5217,37,1283,9332,97350,86.17,27.17,56.66,0.08,0.74,0.01,0.18,1.33,13.83,464121,56329,137320,165575,64953,31701,4553,3690,12.14,29.59,35.67,13.99,6.83,0.98,0.8,342374,296732,45642,86.67,13.33,49393,64994.6292380662,258697,9821,248876,3.8,96.2,25195,423806,74242,349564,17.52,82.48,102177,11441,90736,11.2,88.8,697762,57216,640546,305265,409870,8.2,91.8,43.75,58.74
"1703","50000US1703","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Illinois","il","500","00","ACSSF","0022126",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,717897,3031.327,236.825955950375,717897,487558,413549,33612,517,31515,59,604,7702,230339,67.91,57.61,4.68,0.07,4.39,0.01,0.08,1.07,32.09,481999,68635,145428,134378,84558,37177,7461,4362,14.24,30.17,27.88,17.54,7.71,1.55,0.9,363522,338845,24677,93.21,6.79,66819,88596.2232584775,244470,5670,238800,2.32,97.68,31307,434821,41181,393640,9.47,90.53,99907,8492,91415,8.5,91.5,709914,62888,647026,235586,481244,8.86,91.14,33.19,67.79
"1704","50000US1704","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Illinois","il","500","00","ACSSF","0022127",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,699621,13342.83,52.4342383053512,699621,212737,153676,24646,588,24897,147,1338,7445,486884,30.41,21.97,3.52,0.08,3.56,0.02,0.19,1.06,69.59,451392,123224,123171,96207,73422,26797,5501,3070,27.3,27.29,21.31,16.27,5.94,1.22,0.68,369236,344312,24924,93.25,6.75,52265,70573.1149506093,221904,7116,214788,3.21,96.79,23790,454336,67956,386380,14.96,85.04,64634,8520,56114,13.18,86.82,697508,121717,575791,261310,346342,17.45,82.55,37.46,49.65
"1705","50000US1705","Congressional District 5 (116th Congress)","Congressional District 5 (116th Congress), Illinois","il","500","00","ACSSF","0022128",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"05",,,,,,,,,,,,,,,,,,740075,7741.695,95.5959950393593,740075,594739,502130,19962,869,53392,111,964,17311,145336,80.36,67.85,2.7,0.12,7.21,0.01,0.13,2.34,19.64,535676,43454,92874,107358,176409,80468,26071,9042,8.11,17.34,20.04,32.93,15.02,4.87,1.69,449793,431034,18759,95.83,4.17,82907,120655.416098226,304195,4412,299783,1.45,98.55,51052,502288,41183,461105,8.2,91.8,89812,8877,80935,9.88,90.12,735552,52369,683183,167379,570356,7.12,92.88,22.76,77.54
"1706","50000US1706","Congressional District 6 (116th Congress)","Congressional District 6 (116th Congress), Illinois","il","500","00","ACSSF","0022129",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"06",,,,,,,,,,,,,,,,,,727847,1921.905,378.711326847846,727847,653828,551105,18582,359,69592,96,810,13284,74019,89.83,75.72,2.55,0.05,9.56,0.01,0.11,1.83,10.17,499692,26185,83020,129209,157317,78347,16781,8833,5.24,16.61,25.86,31.48,15.68,3.36,1.77,396910,380559,16351,95.88,4.12,100088,131142.430050838,265550,2969,262581,1.12,98.88,48634,443316,22173,421143,5,95,105086,5682,99404,5.41,94.59,723323,32345,690978,158693,609962,4.47,95.53,21.94,84.33
"1707","50000US1707","Congressional District 7 (116th Congress)","Congressional District 7 (116th Congress), Illinois","il","500","00","ACSSF","0022130",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"07",,,,,,,,,,,,,,,,,,724652,11624.29,62.3394579434345,724652,611393,205797,337291,698,53678,79,1395,12455,113259,84.37,28.4,46.55,0.1,7.41,0.01,0.19,1.72,15.63,499780,69182,109215,112314,111226,61795,24811,11237,13.84,21.85,22.47,22.25,12.36,4.96,2.25,382307,343633,38674,89.88,10.12,56880,95349.7677123533,297476,9813,287663,3.3,96.7,40496,466799,92519,374280,19.82,80.18,89111,16387,72724,18.39,81.61,710436,61296,649140,282215,418619,8.63,91.37,39.72,58.92
"1708","50000US1708","Congressional District 8 (116th Congress)","Congressional District 8 (116th Congress), Illinois","il","500","00","ACSSF","0022131",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"08",,,,,,,,,,,,,,,,,,715095,3477.291,205.647161299589,715095,510217,366448,32214,909,95301,597,1726,13022,204878,71.35,51.24,4.5,0.13,13.33,0.08,0.24,1.82,28.65,485189,68177,118329,135659,108904,43644,6820,3656,14.05,24.39,27.96,22.45,9,1.41,0.75,400648,379646,21002,94.76,5.24,70952,87836.9000003964,252271,4584,247687,1.82,98.18,31980,452218,34528,417690,7.64,92.36,89948,6207,83741,6.9,93.1,711355,70541,640814,210220,494432,9.92,90.08,29.55,69.51
"1709","50000US1709","Congressional District 9 (116th Congress)","Congressional District 9 (116th Congress), Illinois","il","500","00","ACSSF","0022132",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"09",,,,,,,,,,,,,,,,,,723507,6864.349,105.40066749344,723507,641096,461623,64283,712,93183,265,2095,18935,82411,88.61,63.8,8.88,0.1,12.88,0.04,0.29,2.62,11.39,516203,43492,87084,108612,158061,83373,22670,12911,8.43,16.87,21.04,30.62,16.15,4.39,2.5,380649,362247,18402,95.17,4.83,72003,109125.628358769,288052,7000,281052,2.43,97.57,44681,438147,50793,387354,11.59,88.41,118387,12282,106105,10.37,89.63,714087,49691,664396,209367,531748,6.96,93.04,29.32,74.47
"1710","50000US1710","Congressional District 10 (116th Congress)","Congressional District 10 (116th Congress), Illinois","il","500","00","ACSSF","0022133",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,712819,2374.817,300.157437022874,712819,550717,410948,46595,964,76672,318,1553,13667,162102,77.26,57.65,6.54,0.14,10.76,0.04,0.22,1.92,22.74,471606,50022,99053,110044,121675,62500,18955,9357,10.61,21,23.33,25.8,13.25,4.02,1.98,372126,352314,19812,94.68,5.32,81290,121548.840178336,249866,4814,245052,1.93,98.07,43854,423249,34309,388940,8.11,91.89,99027,7080,91947,7.15,92.85,694857,58544,636313,197905,505154,8.43,91.57,28.48,72.7
"1711","50000US1711","Congressional District 11 (116th Congress)","Congressional District 11 (116th Congress), Illinois","il","500","00","ACSSF","0022134",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"11",,,,,,,,,,,,,,,,,,722593,2578.083,280.283096292338,722593,525396,371551,79680,648,55730,134,1018,16635,197197,72.71,51.42,11.03,0.09,7.71,0.02,0.14,2.3,27.29,467513,62780,108339,131684,102865,48665,7361,5819,13.43,23.17,28.17,22,10.41,1.57,1.24,390627,369484,21143,94.59,5.41,75202,95610.324238316,246362,4189,242173,1.7,98.3,33640,449369,36837,412532,8.2,91.8,81852,5320,76532,6.5,93.5,718082,59980,658102,206297,517802,8.35,91.65,28.73,72.11
"1712","50000US1712","Congressional District 12 (116th Congress)","Congressional District 12 (116th Congress), Illinois","il","500","00","ACSSF","0022135",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"12",,,,,,,,,,,,,,,,,,697270,139.216,5008.54953768126,697270,673142,530710,117146,1138,8420,88,1124,14516,24128,96.54,76.11,16.8,0.16,1.21,0.01,0.16,2.08,3.46,479135,50224,150025,169583,64854,34295,5776,4378,10.48,31.31,35.39,13.54,7.16,1.21,0.91,328122,304420,23702,92.78,7.22,49322,66948.6714666993,277637,8698,268939,3.13,96.87,27429,412671,70467,342204,17.08,82.92,109897,9831,100066,8.95,91.05,678127,41979,636148,281873,448143,6.19,93.81,41.57,66.09
"1713","50000US1713","Congressional District 13 (116th Congress)","Congressional District 13 (116th Congress), Illinois","il","500","00","ACSSF","0022136",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"13",,,,,,,,,,,,,,,,,,704851,121.6661,5793.32305168981,704851,680311,552184,79718,1124,27821,280,1193,17991,24540,96.52,78.34,11.31,0.16,3.95,0.04,0.17,2.55,3.48,456162,36982,139199,141443,81595,39373,8148,9422,8.11,30.52,31.01,17.89,8.63,1.79,2.07,355089,333863,21226,94.02,5.98,51647,69450.4276715426,284798,6047,278751,2.12,97.88,28840,420400,82241,338159,19.56,80.44,105623,8022,97601,7.59,92.41,691323,33807,657516,242978,505703,4.89,95.11,35.15,73.15
